pc_time,seq,tick_ms,bitmap,sensor_1_x_gs,sensor_1_y_gs,sensor_1_z_gs,sensor_2_x_gs,sensor_2_y_gs,sensor_2_z_gs,sensor_3_x_gs,sensor_3_y_gs,sensor_3_z_gs,sensor_4_x_gs,sensor_4_y_gs,sensor_4_z_gs,sensor_5_x_gs,sensor_5_y_gs,sensor_5_z_gs,sensor_6_x_gs,sensor_6_y_gs,sensor_6_z_gs,sensor_7_x_gs,sensor_7_y_gs,sensor_7_z_gs,sensor_8_x_gs,sensor_8_y_gs,sensor_8_z_gs,sensor_9_x_gs,sensor_9_y_gs,sensor_9_z_gs,sensor_10_x_gs,sensor_10_y_gs,sensor_10_z_gs,sensor_11_x_gs,sensor_11_y_gs,sensor_11_z_gs,sensor_12_x_gs,sensor_12_y_gs,sensor_12_z_gs,imu_seq,imu_tick_ms,ax,ay,az,gx,gy,gz,temp
1780493824.122510,104956,496022,0x0FFF,0.384949,0.362952,-0.989868,0.252966,0.428943,-0.934875,0.219971,0.340955,-0.978870,0.219971,-0.637915,1.176843,0.010999,-0.406946,1.264832,0.010999,-0.296960,1.297827,0.252966,0.340955,-0.945874,0.120984,0.362952,-0.879883,0.142981,0.516931,-0.945874,0.296960,-0.461938,1.000867,0.109985,-0.230969,1.209839,0.186975,-0.186975,1.198840,104953,496016,-96,109,8232,-16,-1,-23,640
1780493824.124506,104958,496024,0x0FFF,0.450940,0.406946,-0.978870,0.296960,0.439941,-1.044861,0.263965,0.285962,-0.879883,0.230969,-0.615918,1.341821,0.032996,-0.384949,1.330823,-0.010999,-0.197974,1.297827,0.142981,0.252966,-1.132849,0.153979,0.406946,-0.868884,0.120984,0.461938,-0.956873,0.175977,-0.417944,1.066858,0.142981,-0.241968,1.132849,0.186975,-0.230969,1.165845,104957,496022,-104,115,8242,-16,-1,-19,637
1780493824.126557,104959,496026,0x0FFF,0.527930,0.340955,-0.989868,0.351953,0.483936,-0.967871,0.296960,0.439941,-0.923877,0.307959,-0.670911,1.275830,0.043994,-0.340955,1.231836,0.021997,-0.120984,1.253833,0.186975,0.307959,-1.066858,0.109985,0.395947,-0.802893,0.241968,0.483936,-0.967871,0.274963,-0.494934,1.000867,0.087988,-0.263965,1.187842,0.120984,-0.274963,1.286829,104957,496022,-104,115,8242,-16,-1,-19,637
1780493824.128545,104961,496028,0x0FFF,0.483936,0.351953,-0.989868,0.351953,0.505933,-0.978870,0.274963,0.329956,-0.901880,0.219971,-0.571924,1.264832,0.153979,-0.318958,1.264832,0.000000,-0.230969,1.319824,0.164978,0.252966,-1.055859,0.230969,0.439941,-0.802893,0.109985,0.472937,-0.901880,0.153979,-0.406946,1.033862,0.109985,-0.263965,1.154846,0.175977,-0.219971,1.209839,104960,496027,-97,113,8236,-15,-2,-20,637
1780493824.130598,104962,496030,0x0FFF,0.571924,0.417944,-1.055859,0.395947,0.560925,-0.901880,0.285962,0.406946,-0.857886,0.186975,-0.549927,1.286829,0.076990,-0.395947,1.198840,0.000000,-0.164978,1.253833,0.241968,0.351953,-0.956873,0.087988,0.428943,-0.901880,0.131982,0.428943,-0.967871,0.241968,-0.439941,1.044861,0.076990,-0.285962,1.187842,0.142981,-0.186975,1.198840,104960,496027,-97,113,8236,-15,-2,-20,637
1780493824.132695,104964,496033,0x0FFF,0.439941,0.406946,-0.923877,0.351953,0.373950,-0.857886,0.263965,0.318958,-0.923877,0.241968,-0.582922,1.319824,0.043994,-0.384949,1.209839,0.032996,-0.208972,1.330823,0.285962,0.351953,-0.890881,0.164978,0.362952,-0.802893,0.197974,0.351953,-0.923877,0.285962,-0.428943,0.912878,0.186975,-0.439941,1.110852,0.153979,-0.164978,1.209839,104963,496031,-94,105,8231,-14,0,-22,649
1780493824.134805,104965,496035,0x0FFF,0.329956,0.395947,-0.967871,0.263965,0.472937,-0.912878,0.186975,0.340955,-0.901880,0.274963,-0.648914,1.176843,0.131982,-0.395947,1.154846,-0.010999,-0.219971,1.319824,0.241968,0.373950,-0.978870,0.186975,0.428943,-0.769897,0.109985,0.384949,-0.912878,0.274963,-0.274963,1.055859,0.109985,-0.395947,1.154846,0.065991,-0.164978,1.198840,104963,496031,-94,105,8231,-14,0,-22,649
1780493824.136770,104966,496037,0x0FFF,0.505933,0.329956,-1.033862,0.340955,0.494934,-0.868884,0.285962,0.296960,-0.890881,0.318958,-0.637915,1.143848,0.131982,-0.406946,1.187842,0.032996,-0.186975,1.330823,0.186975,0.351953,-0.945874,0.153979,0.428943,-0.769897,0.175977,0.340955,-0.912878,0.263965,-0.439941,0.978870,0.010999,-0.362952,1.154846,0.043994,-0.263965,1.198840,104963,496031,-94,105,8231,-14,0,-22,649
1780493824.138894,104968,496039,0x0FFF,0.450940,0.296960,-0.956873,0.362952,0.549927,-0.945874,0.208972,0.384949,-0.956873,0.230969,-0.538928,1.231836,0.153979,-0.362952,1.209839,0.010999,-0.197974,1.352820,0.120984,0.241968,-1.077856,0.120984,0.340955,-0.791895,0.164978,0.340955,-0.879883,0.197974,-0.362952,1.011865,0.197974,-0.186975,1.077856,0.065991,-0.164978,1.264832,104967,496037,-103,110,8237,-15,-2,-19,633
1780493824.140870,104969,496041,0x0FFF,0.340955,0.373950,-0.934875,0.263965,0.516931,-0.945874,0.230969,0.285962,-0.879883,0.263965,-0.681909,1.286829,0.142981,-0.362952,1.264832,-0.043994,-0.296960,1.352820,0.021997,0.351953,-1.033862,0.186975,0.318958,-0.802893,0.164978,0.428943,-0.989868,0.131982,-0.362952,0.978870,0.120984,-0.329956,1.176843,0.274963,-0.208972,1.220837,104967,496037,-103,110,8237,-15,-2,-19,633
1780493824.143402,104971,496043,0x0FFF,0.439941,0.406946,-0.923877,0.307959,0.461938,-0.879883,0.263965,0.351953,-0.956873,0.252966,-0.505933,1.242834,0.131982,-0.296960,1.242834,0.000000,-0.296960,1.253833,0.252966,0.263965,-0.956873,0.208972,0.406946,-0.912878,0.153979,0.461938,-1.011865,0.351953,-0.461938,1.044861,0.076990,-0.439941,1.077856,0.175977,-0.340955,1.121851,104970,496041,-113,118,8242,-17,-1,-18,640
1780493824.145655,104972,496045,0x0FFF,0.494934,0.274963,-1.000867,0.219971,0.450940,-0.901880,0.208972,0.362952,-0.967871,0.219971,-0.604919,1.132849,0.065991,-0.296960,1.143848,-0.032996,-0.296960,1.264832,0.197974,0.307959,-0.978870,0.230969,0.384949,-0.923877,0.120984,0.406946,-0.824890,0.274963,-0.395947,1.011865,0.120984,-0.285962,1.176843,0.175977,-0.241968,1.143848,104970,496041,-113,118,8242,-17,-1,-18,640
1780493824.148039,104973,496047,0x0FFF,0.461938,0.384949,-0.956873,0.329956,0.450940,-0.967871,0.230969,0.307959,-0.923877,0.296960,-0.582922,1.242834,0.054993,-0.395947,1.330823,-0.010999,-0.252966,1.341821,0.230969,0.351953,-0.967871,0.164978,0.428943,-0.758899,0.153979,0.461938,-0.923877,0.153979,-0.494934,1.022864,0.076990,-0.285962,1.286829,0.164978,-0.219971,1.198840,104970,496041,-113,118,8242,-17,-1,-18,640
1780493824.150175,104975,496049,0x0FFF,0.560925,0.395947,-1.044861,0.285962,0.439941,-0.967871,0.296960,0.285962,-0.868884,0.252966,-0.593921,1.231836,0.153979,-0.307959,1.209839,0.000000,-0.142981,1.253833,0.230969,0.384949,-0.912878,0.241968,0.318958,-0.659912,0.032996,0.340955,-1.022864,0.219971,-0.340955,1.044861,0.131982,-0.285962,1.110852,0.098987,-0.230969,1.165845,104974,496047,-104,114,8243,-17,-3,-21,629
1780493824.152371,104976,496051,0x0FFF,0.527930,0.428943,-1.022864,0.263965,0.472937,-0.923877,0.230969,0.285962,-0.967871,0.208972,-0.549927,1.176843,0.120984,-0.362952,1.242834,0.000000,-0.197974,1.264832,0.274963,0.252966,-1.055859,0.208972,0.428943,-0.846887,0.120984,0.527930,-1.033862,0.164978,-0.461938,0.901880,0.153979,-0.340955,1.055859,0.164978,-0.230969,1.198840,104974,496047,-104,114,8243,-17,-3,-21,629
1780493824.153182,104978,496053,0x0FFF,0.450940,0.351953,-1.011865,0.252966,0.505933,-0.934875,0.285962,0.373950,-0.868884,0.208972,-0.571924,1.176843,0.109985,-0.285962,1.220837,0.021997,-0.329956,1.264832,0.285962,0.241968,-0.945874,0.164978,0.318958,-0.835889,0.076990,0.351953,-0.813892,0.296960,-0.395947,1.022864,0.164978,-0.340955,1.143848,0.208972,-0.252966,1.231836,104977,496052,-110,116,8232,-15,-1,-20,634
1780493824.156521,104979,496055,0x0FFF,0.450940,0.373950,-0.967871,0.395947,0.549927,-0.912878,0.175977,0.384949,-0.901880,0.230969,-0.659912,1.154846,0.021997,-0.296960,1.330823,-0.065991,-0.285962,1.275830,0.164978,0.329956,-1.011865,0.153979,0.428943,-0.703906,0.109985,0.318958,-0.945874,0.252966,-0.406946,0.989868,0.076990,-0.318958,1.066858,0.109985,-0.252966,1.209839,104977,496052,-110,116,8232,-15,-1,-20,634
1780493824.157309,104981,496058,0x0FFF,0.483936,0.351953,-0.978870,0.417944,0.483936,-1.000867,0.274963,0.340955,-0.967871,0.263965,-0.626917,1.253833,0.000000,-0.340955,1.330823,-0.032996,-0.274963,1.341821,0.307959,0.285962,-0.945874,0.153979,0.439941,-0.901880,0.043994,0.626917,-0.989868,0.340955,-0.571924,0.934875,0.208972,-0.329956,1.121851,0.186975,-0.285962,1.209839,104980,496056,-92,104,8233,-15,-2,-20,631
1780493824.160537,104982,496060,0x0FFF,0.516931,0.219971,-1.011865,0.318958,0.494934,-0.868884,0.175977,0.318958,-0.901880,0.219971,-0.593921,1.308826,0.109985,-0.428943,1.253833,0.000000,-0.296960,1.352820,0.208972,0.307959,-0.912878,0.131982,0.461938,-0.868884,0.109985,0.505933,-0.923877,0.263965,-0.362952,0.912878,0.120984,-0.351953,1.165845,0.208972,-0.230969,1.198840,104980,496056,-92,104,8233,-15,-2,-20,631
1780493824.162647,104983,496062,0x0FFF,0.428943,0.384949,-1.033862,0.384949,0.461938,-0.857886,0.208972,0.362952,-0.945874,0.197974,-0.670911,1.154846,0.153979,-0.329956,1.220837,-0.043994,-0.351953,1.319824,0.285962,0.263965,-0.989868,0.186975,0.373950,-0.758899,0.186975,0.483936,-0.989868,0.208972,-0.340955,0.890881,0.087988,-0.351953,1.110852,0.131982,-0.219971,1.297827,104980,496056,-92,104,8233,-15,-2,-20,631
1780493824.164771,104985,496064,0x0FFF,0.428943,0.329956,-0.967871,0.351953,0.472937,-1.044861,0.274963,0.307959,-0.923877,0.241968,-0.659912,1.143848,0.098987,-0.428943,1.264832,-0.120984,-0.219971,1.209839,0.164978,0.285962,-0.846887,0.131982,0.329956,-0.813892,0.186975,0.439941,-1.000867,0.252966,-0.483936,1.099854,0.043994,-0.318958,1.044861,0.076990,-0.153979,1.165845,104984,496062,-90,121,8233,-18,-3,-20,636
1780493824.166875,104986,496066,0x0FFF,0.505933,0.285962,-1.000867,0.307959,0.527930,-0.989868,0.285962,0.285962,-0.901880,0.296960,-0.604919,1.253833,0.087988,-0.362952,1.231836,0.065991,-0.208972,1.187842,0.186975,0.285962,-1.033862,0.241968,0.472937,-0.813892,0.131982,0.329956,-0.912878,0.340955,-0.505933,1.011865,0.109985,-0.351953,1.154846,0.197974,-0.219971,1.187842,104984,496062,-90,121,8233,-18,-3,-20,636
1780493824.168954,104988,496068,0x0FFF,0.494934,0.384949,-0.934875,0.340955,0.538928,-0.835889,0.263965,0.461938,-0.967871,0.252966,-0.659912,1.253833,0.120984,-0.362952,1.319824,-0.010999,-0.274963,1.231836,0.285962,0.274963,-0.956873,0.164978,0.472937,-0.835889,0.087988,0.340955,-1.055859,0.153979,-0.395947,1.033862,0.153979,-0.329956,1.209839,0.142981,-0.241968,1.066858,104987,496066,-94,118,8246,-14,-3,-22,637
1780493824.170866,104989,496070,0x0FFF,0.439941,0.373950,-1.055859,0.252966,0.549927,-0.934875,0.274963,0.384949,-0.912878,0.164978,-0.681909,1.121851,0.054993,-0.384949,1.209839,-0.043994,-0.307959,1.352820,0.175977,0.362952,-1.011865,0.241968,0.516931,-0.901880,0.186975,0.373950,-0.868884,0.318958,-0.439941,0.923877,0.131982,-0.340955,1.143848,0.208972,-0.274963,1.132849,104987,496066,-94,118,8246,-14,-3,-22,637
1780493824.172927,104990,496072,0x0FFF,0.494934,0.362952,-1.121851,0.307959,0.406946,-0.857886,0.208972,0.461938,-0.967871,0.186975,-0.527930,1.242834,0.153979,-0.285962,1.242834,-0.032996,-0.340955,1.319824,0.142981,0.219971,-0.989868,0.186975,0.395947,-0.769897,0.109985,0.395947,-1.044861,0.186975,-0.505933,0.945874,0.043994,-0.296960,1.143848,0.120984,-0.274963,1.198840,104987,496066,-94,118,8246,-14,-3,-22,637
1780493824.175106,104992,496074,0x0FFF,0.461938,0.450940,-0.967871,0.307959,0.472937,-0.956873,0.230969,0.351953,-0.868884,0.285962,-0.582922,1.143848,0.186975,-0.395947,1.154846,0.021997,-0.274963,1.286829,0.164978,0.307959,-1.011865,0.219971,0.406946,-0.868884,0.098987,0.439941,-0.912878,0.219971,-0.494934,0.912878,0.153979,-0.417944,1.088855,0.153979,-0.263965,1.132849,104991,496072,-97,112,8240,-13,-3,-22,649
1780493824.177106,104993,496076,0x0FFF,0.483936,0.274963,-0.967871,0.296960,0.483936,-0.879883,0.208972,0.241968,-0.868884,0.307959,-0.593921,1.242834,0.142981,-0.329956,1.253833,0.032996,-0.296960,1.187842,0.186975,0.230969,-0.967871,0.263965,0.461938,-0.736902,0.153979,0.461938,-0.956873,0.164978,-0.461938,0.989868,0.186975,-0.296960,1.275830,0.109985,-0.153979,1.187842,104991,496072,-97,112,8240,-13,-3,-22,649
1780493824.179120,104995,496078,0x0FFF,0.428943,0.296960,-1.088855,0.285962,0.417944,-0.901880,0.208972,0.373950,-0.890881,0.362952,-0.659912,1.198840,0.175977,-0.362952,1.231836,-0.010999,-0.307959,1.187842,0.186975,0.274963,-0.956873,0.197974,0.439941,-0.747900,0.186975,0.461938,-0.890881,0.252966,-0.417944,0.945874,0.219971,-0.329956,1.121851,0.109985,-0.164978,1.264832,104994,496077,-102,106,8244,-17,-2,-18,637
1780493824.181049,104996,496080,0x0FFF,0.406946,0.395947,-0.967871,0.274963,0.516931,-0.978870,0.307959,0.296960,-0.912878,0.241968,-0.527930,1.077856,0.098987,-0.274963,1.330823,-0.021997,-0.263965,1.297827,0.142981,0.373950,-0.901880,0.164978,0.340955,-0.879883,0.032996,0.373950,-0.956873,0.263965,-0.384949,1.066858,0.076990,-0.274963,1.033862,0.153979,-0.197974,1.209839,104994,496077,-102,106,8244,-17,-2,-18,637
1780493824.183096,104998,496083,0x0FFF,0.450940,0.406946,-0.945874,0.274963,0.439941,-0.912878,0.219971,0.340955,-0.868884,0.208972,-0.593921,1.286829,0.021997,-0.274963,1.231836,0.043994,-0.263965,1.231836,0.164978,0.263965,-0.923877,0.164978,0.362952,-0.670911,0.274963,0.439941,-0.879883,0.109985,-0.483936,0.956873,0.153979,-0.340955,1.121851,0.285962,-0.153979,1.242834,104997,496081,-104,112,8238,-17,-1,-22,635
1780493824.184953,104999,496085,0x0FFF,0.450940,0.428943,-0.978870,0.406946,0.516931,-0.901880,0.329956,0.362952,-0.967871,0.175977,-0.626917,1.242834,0.131982,-0.362952,1.143848,0.109985,-0.164978,1.363818,0.208972,0.285962,-0.846887,0.153979,0.329956,-0.780896,0.076990,0.505933,-0.846887,0.219971,-0.428943,0.901880,0.076990,-0.318958,1.132849,0.219971,-0.164978,1.220837,104997,496081,-104,112,8238,-17,-1,-22,635
1780493824.186898,105000,496087,0x0FFF,0.483936,0.461938,-0.978870,0.230969,0.472937,-0.989868,0.340955,0.406946,-0.846887,0.175977,-0.560925,1.231836,0.076990,-0.362952,1.231836,-0.021997,-0.263965,1.220837,0.208972,0.274963,-1.000867,0.186975,0.384949,-0.857886,0.054993,0.417944,-0.978870,0.197974,-0.450940,1.110852,0.164978,-0.384949,1.187842,0.164978,-0.318958,1.253833,104997,496081,-104,112,8238,-17,-1,-22,635
1780493824.188657,105002,496089,0x0FFF,0.329956,0.450940,-0.934875,0.263965,0.538928,-0.989868,0.186975,0.417944,-0.956873,0.296960,-0.659912,1.264832,0.000000,-0.329956,1.264832,0.109985,-0.285962,1.374817,0.307959,0.362952,-0.967871,0.263965,0.340955,-0.846887,0.109985,0.450940,-0.835889,0.175977,-0.417944,0.945874,0.076990,-0.362952,1.198840,0.131982,-0.219971,1.176843,105001,496087,-103,99,8242,-18,-4,-18,631
1780493824.192108,105003,496091,0x0FFF,0.406946,0.219971,-0.934875,0.340955,0.428943,-0.879883,0.186975,0.285962,-0.901880,0.230969,-0.703906,1.253833,0.120984,-0.417944,1.231836,0.021997,-0.274963,1.275830,0.153979,0.362952,-1.011865,0.175977,0.362952,-0.670911,0.021997,0.428943,-0.813892,0.131982,-0.494934,1.011865,0.153979,-0.230969,1.198840,0.175977,-0.197974,1.297827,105001,496087,-103,99,8242,-18,-4,-18,631
1780493824.193074,105005,496093,0x0FFF,0.494934,0.406946,-0.967871,0.318958,0.461938,-0.989868,0.197974,0.439941,-0.945874,0.296960,-0.560925,1.220837,0.087988,-0.428943,1.341821,0.021997,-0.120984,1.341821,0.164978,0.351953,-0.923877,0.164978,0.494934,-0.901880,0.142981,0.450940,-0.967871,0.197974,-0.527930,1.022864,0.120984,-0.373950,1.077856,0.208972,-0.219971,1.187842,105004,496091,-103,124,8224,-17,-3,-20,643
1780493824.195159,105006,496095,0x0FFF,0.428943,0.373950,-1.055859,0.307959,0.549927,-0.879883,0.252966,0.197974,-0.846887,0.274963,-0.604919,1.231836,-0.065991,-0.406946,1.187842,0.065991,-0.263965,1.187842,0.208972,0.285962,-0.901880,0.274963,0.362952,-0.813892,0.054993,0.461938,-0.912878,0.219971,-0.406946,1.022864,0.197974,-0.296960,1.165845,0.208972,-0.307959,1.165845,105004,496091,-103,124,8224,-17,-3,-20,643
1780493824.197258,105007,496097,0x0FFF,0.351953,0.175977,-1.099854,0.351953,0.439941,-0.890881,0.208972,0.307959,-0.956873,0.252966,-0.637915,1.231836,0.153979,-0.307959,1.231836,-0.065991,-0.252966,1.286829,0.274963,0.373950,-0.989868,0.263965,0.461938,-0.824890,0.109985,0.395947,-0.956873,0.230969,-0.373950,0.890881,0.186975,-0.384949,1.165845,0.263965,-0.175977,1.264832,105004,496091,-103,124,8224,-17,-3,-20,643
1780493824.199676,105009,496099,0x0FFF,0.439941,0.483936,-0.967871,0.296960,0.527930,-1.000867,0.175977,0.428943,-0.846887,0.241968,-0.659912,1.209839,0.021997,-0.362952,1.275830,0.076990,-0.274963,1.187842,0.252966,0.329956,-1.022864,0.186975,0.527930,-0.758899,0.263965,0.439941,-0.967871,0.241968,-0.362952,1.044861,0.087988,-0.340955,1.143848,0.241968,-0.208972,1.077856,105008,496097,-103,101,8250,-15,-3,-20,630
1780493824.201836,105010,496101,0x0FFF,0.428943,0.428943,-0.978870,0.208972,0.428943,-0.967871,0.186975,0.384949,-0.890881,0.252966,-0.516931,1.363818,0.120984,-0.329956,1.154846,0.000000,-0.219971,1.275830,0.164978,0.373950,-1.022864,0.109985,0.263965,-0.802893,0.164978,0.505933,-0.890881,0.186975,-0.494934,1.011865,0.142981,-0.351953,1.132849,0.274963,-0.230969,1.297827,105008,496097,-103,101,8250,-15,-3,-20,630
1780493824.204049,105012,496103,0x0FFF,0.439941,0.362952,-1.110852,0.296960,0.461938,-0.879883,0.252966,0.351953,-0.945874,0.208972,-0.549927,1.264832,0.197974,-0.373950,1.132849,-0.043994,-0.274963,1.253833,0.186975,0.285962,-0.901880,0.131982,0.395947,-0.824890,0.109985,0.307959,-0.956873,0.197974,-0.450940,1.066858,0.120984,-0.384949,1.132849,0.153979,-0.186975,1.209839,105011,496102,-96,114,8236,-16,-3,-18,637
1780493824.206231,105013,496105,0x0FFF,0.406946,0.274963,-1.000867,0.263965,0.384949,-0.890881,0.230969,0.406946,-0.912878,0.307959,-0.615918,1.220837,0.054993,-0.439941,1.176843,0.000000,-0.175977,1.352820,0.186975,0.340955,-1.066858,0.153979,0.384949,-0.846887,0.197974,0.417944,-0.901880,0.164978,-0.395947,1.088855,0.131982,-0.395947,1.154846,0.197974,-0.131982,1.143848,105011,496102,-96,114,8236,-16,-3,-18,637
1780493824.208590,105015,496108,0x0FFF,0.472937,0.406946,-0.989868,0.285962,0.439941,-0.978870,0.241968,0.296960,-0.890881,0.219971,-0.604919,1.187842,0.032996,-0.351953,1.220837,0.109985,-0.219971,1.286829,0.186975,0.274963,-1.066858,0.186975,0.472937,-0.846887,0.065991,0.439941,-0.912878,0.186975,-0.395947,0.912878,0.098987,-0.362952,1.176843,0.296960,-0.241968,1.143848,105014,496106,-85,107,8239,-16,-2,-21,642
1780493824.210692,105016,496110,0x0FFF,0.450940,0.395947,-0.956873,0.307959,0.472937,-0.868884,0.219971,0.395947,-0.956873,0.318958,-0.648914,1.275830,0.087988,-0.384949,1.187842,-0.065991,-0.285962,1.275830,0.142981,0.252966,-0.912878,0.296960,0.307959,-0.912878,0.186975,0.450940,-0.956873,0.274963,-0.439941,0.967871,0.032996,-0.450940,1.154846,0.252966,-0.087988,1.132849,105014,496106,-85,107,8239,-16,-2,-21,642
1780493824.213306,105017,496112,0x0FFF,0.450940,0.307959,-0.923877,0.307959,0.615918,-0.890881,0.274963,0.362952,-0.879883,0.230969,-0.670911,1.121851,0.120984,-0.329956,1.154846,0.098987,-0.274963,1.363818,0.219971,0.274963,-0.945874,0.131982,0.483936,-0.780896,0.153979,0.362952,-0.967871,0.252966,-0.439941,0.956873,0.186975,-0.406946,1.143848,0.131982,-0.131982,1.187842,105014,496106,-85,107,8239,-16,-2,-21,642
1780493824.214529,105019,496114,0x0FFF,0.417944,0.340955,-0.978870,0.252966,0.505933,-0.923877,0.098987,0.329956,-0.879883,0.241968,-0.571924,1.231836,0.065991,-0.494934,1.209839,0.010999,-0.263965,1.286829,0.065991,0.252966,-0.912878,0.120984,0.461938,-0.791895,0.186975,0.450940,-0.934875,0.186975,-0.516931,0.978870,0.153979,-0.329956,1.121851,0.197974,-0.186975,1.308826,105018,496112,-101,110,8242,-17,-2,-20,633
1780493824.216799,105020,496116,0x0FFF,0.362952,0.274963,-0.978870,0.296960,0.604919,-0.846887,0.296960,0.362952,-0.945874,0.208972,-0.670911,1.253833,0.087988,-0.329956,1.242834,-0.076990,-0.274963,1.253833,0.296960,0.318958,-0.835889,0.153979,0.450940,-0.890881,0.087988,0.472937,-0.923877,0.307959,-0.406946,1.000867,0.142981,-0.406946,1.132849,0.054993,-0.318958,1.088855,105018,496112,-101,110,8242,-17,-2,-20,633
1780493824.219013,105022,496118,0x0FFF,0.428943,0.340955,-0.967871,0.329956,0.538928,-1.000867,0.263965,0.351953,-0.758899,0.296960,-0.604919,1.220837,0.087988,-0.351953,1.242834,-0.065991,-0.263965,1.220837,0.296960,0.318958,-1.044861,0.285962,0.395947,-0.923877,0.076990,0.406946,-0.890881,0.252966,-0.373950,0.967871,0.043994,-0.362952,1.143848,0.153979,-0.076990,1.143848,105021,496116,-100,111,8240,-17,-3,-21,625
1780493824.221135,105023,496120,0x0FFF,0.362952,0.373950,-0.923877,0.307959,0.439941,-0.989868,0.142981,0.362952,-0.967871,0.263965,-0.615918,1.077856,0.054993,-0.384949,1.231836,0.032996,-0.296960,1.297827,0.153979,0.362952,-0.945874,0.274963,0.439941,-0.824890,0.131982,0.461938,-0.967871,0.263965,-0.340955,0.912878,0.142981,-0.296960,1.176843,0.252966,-0.186975,1.187842,105021,496116,-100,111,8240,-17,-3,-21,625
1780493824.222265,105024,496122,0x0FFF,0.384949,0.373950,-0.967871,0.241968,0.516931,-0.857886,0.329956,0.285962,-0.835889,0.263965,-0.615918,1.121851,0.010999,-0.373950,1.187842,0.000000,-0.241968,1.275830,0.219971,0.373950,-1.022864,0.252966,0.318958,-0.824890,0.175977,0.472937,-0.945874,0.241968,-0.439941,0.967871,0.120984,-0.318958,1.066858,0.186975,-0.219971,1.165845,105021,496116,-100,111,8240,-17,-3,-21,625
1780493824.224596,105026,496124,0x0FFF,0.483936,0.318958,-0.989868,0.384949,0.505933,-0.868884,0.340955,0.252966,-0.824890,0.175977,-0.637915,1.220837,0.000000,-0.318958,1.209839,-0.021997,-0.318958,1.154846,0.252966,0.307959,-0.978870,0.175977,0.406946,-0.824890,0.065991,0.439941,-0.879883,0.164978,-0.406946,1.022864,0.021997,-0.274963,1.220837,0.241968,-0.186975,1.077856,105025,496122,-106,108,8239,-17,-7,-19,624
1780493824.226820,105027,496126,0x0FFF,0.428943,0.351953,-0.989868,0.285962,0.483936,-0.967871,0.263965,0.318958,-0.857886,0.219971,-0.659912,1.242834,0.065991,-0.340955,1.209839,0.043994,-0.285962,1.341821,0.230969,0.263965,-0.956873,0.241968,0.362952,-0.824890,0.043994,0.340955,-0.945874,0.241968,-0.494934,0.956873,0.109985,-0.274963,1.187842,0.164978,-0.164978,1.165845,105025,496122,-106,108,8239,-17,-7,-19,624
1780493824.229009,105029,496128,0x0FFF,0.450940,0.263965,-0.978870,0.230969,0.461938,-0.868884,0.274963,0.285962,-0.956873,0.285962,-0.659912,1.154846,0.120984,-0.274963,1.165845,-0.032996,-0.274963,1.231836,0.109985,0.329956,-1.066858,0.219971,0.450940,-0.714905,0.098987,0.450940,-0.923877,0.252966,-0.494934,1.066858,0.131982,-0.329956,1.264832,0.175977,-0.296960,1.187842,105028,496127,-98,119,8250,-15,-2,-23,635
